unique_id,long,lat,year,source,crop,treatment,n_kgpha,p_kgpha,k_kgpha,grain_yield_kgpha
12163_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1786.344444
12269_38.317912_9.797382,38.317912,9.797382,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,1786.366667
EIAR_159_1873,38.938,8.803,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1786.666667
12306_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,1786.688889
12162_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,1786.844444
12232_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1786.911111
EIAR_137_1264,38.01805,10.18139,2021,EIAR,Teff,NP,92,30.1,0,1787.037037
EIAR_142_1414,38.06449,10.23919,2021,EIAR,Teff,NP,92,30.1,0,1787.037037
12296_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1787.355556
6911_37.849981_9.037055,37.849981,9.037055,2016,ISFM-2016,Teff,NPSB,11.5,16.59388646,0,1787.5
20037_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NPK,69,55,75,1787.5
29218_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKZnB,92,30.13100437,74.38,1787.7
OARI_101_3438,37.485,9.558,2021,OARI,Teff,NPKSB,69,20.1,49.8,1787.727741
22103_38.526789_8.272152,38.526789,8.272152,2016,SG 2000,Teff,NPKS,65,16.59,50,1788
12297_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1788.166667
12304_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,1788.355556
12299_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1788.4
28357_38.684868_14.085802,38.684868,14.085802,2014,TARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1788.462
12311_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,1788.522222
EIAR_155_1777,37.81002,8.304098,2021,EIAR,Teff,NPS,75,25,0,1788.5625
12385_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,1788.588889
28257_38.320785_8.677037,38.320785,8.677037,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1788.75
14916_38.210254_10.327055,38.210254,10.327055,2003,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1788.888889
29767_39.151432_8.86859,39.151432,8.86859,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38016529,1789
1502_153,37.840117,8.448517,2020,SARI,Teff,NPKSZnB,80,24.9,46.5,1789
12290_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,1789.155556
EIAR_149_1610,37.88923,8.41303,2021,EIAR,Teff,NP,75,25,0,1789.388889
12287_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,N,92,0,0,1789.644444
12227_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1789.922222
14906_38.199687_10.320712,38.199687,10.320712,2003,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1790
2586_448,39.666167,11.374317,2020,ARARI,Teff,NPSZnB,60,16.6,0,1790
2732_498,37.6,12.438,2020,ARARI,Teff,NPSZnB,60,16.6,0,1790
2762_512,37.6,12.438,2020,ARARI,Teff,NP,60,16.6,0,1790
2594_456,39.653367,11.355717,2020,ARARI,Teff,NPKSZnB,60,16.6,46.5,1790
10163_38.705753_10.526886,38.705753,10.526886,2006,P_calibration NSRC,Teff,NP,92,40.17467249,0,1790.066667
12283_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,N,138,0,0,1790.077778
ARARI_65_826,37.589889,11.229833,2021,ARARI,Teff,NPKSZn,80,20.1,49.8,1790.833333
8887_37.306108_9.36924,37.306108,9.36924,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,46,22.70742358,0,1790.9
29341_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1791.026
EIAR_135_1188,37.96616,10.23908,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1791.666667
EIAR_195_2955,38.25128,8.70444,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1791.666667
24437_38.317903_14.057457,38.317903,14.057457,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1792
24581_38.317903_14.057457,38.317903,14.057457,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1792
1886_273,37.80195,7.50225,2020,SARI,Teff,NPKSZnB,80,24.9,46.5,1792
12417_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,1792.222222
28810_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1792.25
28988_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,40.17467249,74.38,1792.308
9260_38.827016_14.053952,38.827016,14.053952,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,14.84716157,0,1792.361
12405_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,N,46,0,0,1792.4
12394_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,92,20.08733624,0,1792.766667
16194_37.619417_8.295514,37.619417,8.295514,1996,P_calibration NSRC,Teff,NP,138,40.17467249,0,1793.333333
12459_38.342616_9.884842,38.342616,9.884842,2006,P_calibration NSRC,Teff,N,92,0,0,1793.622222
2730_496,37.763,12.438,2020,ARARI,Teff,NPSZnB,60,16.6,0,1794
12446_38.342616_9.884842,38.342616,9.884842,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,1794.188889
12379_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1794.233333
12438_38.342616_9.884842,38.342616,9.884842,2006,P_calibration NSRC,Teff,NP,46,20.08733624,0,1794.488889
12300_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1794.955556
12377_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1794.955556
28894_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1795
29722_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1795
EIAR_169_2187,37.91365,8.96672,2021,EIAR,Teff,NKSZnB,92,0,49.8,1795
OARI_115_3701,39.16746,8.61399,2021,OARI,Teff,NPKSZnB,69,20.1,49.8,1795
10306_38.73882_10.563856,38.73882,10.563856,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1795.133333
29931_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1795.384615
29963_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1795.384615
OARI_124_3959,40.19405,8.34185,2021,OARI,Teff,NPS,46,20.1,0,1795.454545
10429_38.717235_10.531234,38.717235,10.531234,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,1795.9
EIAR_157_1831,38.938,8.814,2021,EIAR,Teff,NP,92,30.1,0,1796
EIAR_140_1354,38.03114,10.20971,2021,EIAR,Teff,NP,92,30.1,0,1796.296296
EIAR_144_1466,38.04753,10.25928,2021,EIAR,Teff,NPSZnB,92,30.1,0,1796.296296
16275_36.821807_12.032506,36.821807,12.032506,2004,P_calibration NSRC,Teff,NP,138,20.08733624,0,1796.777778
EIAR_157_1816,38.938,8.814,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1796.875
12402_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1797.122222
EIAR_142_1395,38.06449,10.23919,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1797.222222
29433_38.744131_14.04453,38.744131,14.04453,2015,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1797.436
20021_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NK,138,0,75,1797.5
29645_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,44.62809917,1797.5
OARI_114_3675,39.18648,8.66055,2021,OARI,Teff,NPKSZn,69,20.1,49.8,1797.5
12396_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,1797.533333
28343_38.905523_8.65667,38.905523,8.65667,2016,OARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1798
28335_38.905523_8.65667,38.905523,8.65667,2016,OARI_NPKS_Trial,Teff,NPKSZnB,115,30.13,66.1157,1799
EIAR_146_1522,37.71237,8.281054,2021,EIAR,Teff,NPSZnB,75,25,0,1799.375
6994_36.507953_7.972447,36.507953,7.972447,2016,ISFM-2016,Teff,NPSB_Org,69,49.78165939,0,1800
9089_38.824022_6.56265,38.824022,6.56265,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,1800
16721_36.869468_11.585774,36.869468,11.585774,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1800
19751_37.351396_10.666717,37.351396,10.666717,2011,Cascape,Teff,NP,64,20,0,1800
20646_39.506345_9.003314,39.506345,9.003314,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20648_39.479989_8.930339,39.479989,8.930339,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20649_39.477878_8.97258,39.477878,8.97258,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20650_39.382719_8.827481,39.382719,8.827481,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20651_39.400483_8.83457,39.400483,8.83457,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20652_39.420435_8.945576,39.420435,8.945576,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
20957_37.478323_12.434336,37.478323,12.434336,2016,SG 2000,Teff,NPKS,42,16.59,50,1800
21007_37.026306_12.532963,37.026306,12.532963,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
21134_36.964279_11.296298,36.964279,11.296298,2016,SG 2000,Teff,NPKS,42,16.59,50,1800
21871_38.146221_7.781929,38.146221,7.781929,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
22087_38.482529_8.198871,38.482529,8.198871,2016,SG 2000,Teff,NPKS,65,16.59,50,1800
22319_38.431599_14.072029,38.431599,14.072029,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22389_38.36978_14.073297,38.36978,14.073297,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22395_38.361848_14.061315,38.361848,14.061315,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22401_39.015629_14.404832,39.015629,14.404832,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22402_38.36945_14.081819,38.36945,14.081819,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22463_38.431599_14.072029,38.431599,14.072029,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22533_38.36978_14.073297,38.36978,14.073297,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22539_38.361848_14.061315,38.361848,14.061315,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22545_39.015629_14.404832,39.015629,14.404832,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22546_38.36945_14.081819,38.36945,14.081819,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1800
22687_39.490438_8.988498,39.490438,8.988498,2017,SG 2000,Teff,NPS,111,16.59,0,1800
23049_37.066643_12.362861,37.066643,12.362861,2017,SG 2000,Teff,NPS,65,16.59,0,1800
23390_41.462935_8.971542,41.462935,8.971542,2017,SG 2000,Teff,NPS,65,16.59,0,1800
23391_41.458885_8.995121,41.458885,8.995121,2017,SG 2000,Teff,NPS,65,16.59,0,1800
23679_38.790639_8.823823,38.790639,8.823823,2017,SG 2000,Teff,NPS,65,16.59,0,1800
24165_38.483266_8.212808,38.483266,8.212808,2017,SG 2000,Teff,NPS,65,16.59,0,1800
24309_39.451314_13.915599,39.451314,13.915599,2017,SG 2000,Teff,NPSB,64.9,16.46,0,1800
24310_39.455735_13.921763,39.455735,13.921763,2017,SG 2000,Teff,NPSB,64.9,16.46,0,1800
24433_39.014256_14.421865,39.014256,14.421865,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24435_39.015041_14.413635,39.015041,14.413635,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24436_38.330708_14.078126,38.330708,14.078126,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24438_38.361848_14.061315,38.361848,14.061315,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24439_38.345243_14.083997,38.345243,14.083997,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24440_38.360866_14.084188,38.360866,14.084188,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24453_39.451314_13.915599,39.451314,13.915599,2017,SG 2000,Teff,NPSB,64.9,16.46,0,1800
24454_39.455735_13.921763,39.455735,13.921763,2017,SG 2000,Teff,NPSB,64.9,16.46,0,1800
24577_39.014256_14.421865,39.014256,14.421865,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24579_39.015041_14.413635,39.015041,14.413635,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24580_38.330708_14.078126,38.330708,14.078126,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24582_38.361848_14.061315,38.361848,14.061315,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24583_38.345243_14.083997,38.345243,14.083997,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
24584_38.360866_14.084188,38.360866,14.084188,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1800
28624_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1800
28662_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1800
29771_38.684868_14.085802,38.684868,14.085802,2014,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1800
A-F16_610,39.440108,8.867165,2021,ARARI,Teff,NPKSZnB,92,30.1,0,1800
ARARI_69_952,39.20105,9.79742,2021,ARARI,Teff,NPKZnB,120,30.1,49.8,1800
ARARI_71_1030,39.24588,9.83624,2021,ARARI,Teff,NPS,120,30.1,0,1800
EIAR_158_1853,38.9392,8.7868,2021,EIAR,Teff,NPSZnB,92,30.1,0,1800
EIAR_160_1913,39.054,8.785,2021,EIAR,Teff,NPSZnB,92,30.1,0,1800
EIAR_166_2109,39.241667,8.703367,2021,EIAR,Teff,NPS,92,30.1,0,1800
OARI_110_3558,39.18378,8.57778,2021,OARI,Teff,NPKSB,69,20.1,49.8,1800
OARI_116_3736,39.16746,8.61399,2021,OARI,Teff,NPKSB,69,20.1,49.8,1800
12391_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1800.833333
EIAR_138_1285,38.02162,10.23454,2021,EIAR,Teff,NPSZnB,92,30.1,0,1800.925926
EIAR_134_1156,37.99355,10.34004,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1801.851852
1877_264,37.802567,7.49855,2020,SARI,Teff,NPSZnB,80,24.9,0,1802
15113_38.22807_10.334133,38.22807,10.334133,2003,P_calibration NSRC,Teff,N,138,0,0,1802.222222
DZ-EIAR-1_4602,39.31,8.87,2021,EIAR,Teff,NPSZnB,92,30.1,0,1802.4
EIAR_176_2395,38.11563,8.95091,2021,EIAR,Teff,NKSZnB,92,0,49.8,1802.5
28987_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1802.564
EIAR_146_1510,37.71237,8.281054,2021,EIAR,Teff,NPKSZnB,75,25,49.8,1802.8125
20038_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NPK,92,55,75,1802.9
12361_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,1803.522222
9014_38.048162_7.308554,38.048162,7.308554,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,1803.75
10406_38.728857_10.549191,38.728857,10.549191,2006,P_calibration NSRC,Teff,N,138,0,0,1803.788889
EIAR_154_1734,37.84864,8.32194,2021,EIAR,Teff,NPKSB,75,25,49.8,1803.84375
20833_39.736762_9.600111,39.736762,9.600111,2016,SG 2000,Teff,NPKS,65,16.59,50,1804
2692_485,37.77,12.452,2020,ARARI,Teff,NP,60,16.6,0,1804
EIAR_193_2906,38.24806,8.70311,2021,EIAR,Teff,NKSZnB,92,0,49.8,1804.444444
28840_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1805.25
16443_36.897716_11.958996,36.897716,11.958996,2004,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1805.333333
10368_38.727353_10.540814,38.727353,10.540814,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1805.344444
EIAR_135_1205,37.96616,10.23908,2021,EIAR,Teff,NP,92,30.1,0,1805.555556
10360_38.727353_10.540814,38.727353,10.540814,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1805.911111
29191_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1806
2434_394,37.708,7.4915,2020,SARI,Teff,NP,60,16.6,0,1806
EIAR_186_2683,38.23006,9.01936,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1806.25
28431_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1806.41
29280_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1806.5
EIAR_159_1887,38.938,8.803,2021,EIAR,Teff,NKSZnB,92,0,49.8,1806.666667
EIAR_160_1909,39.054,8.785,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1806.666667
EIAR_162_1973,39.035,8.653,2021,EIAR,Teff,NPSZnB,92,30.1,0,1806.666667
10301_38.73882_10.563856,38.73882,10.563856,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1806.7
29603_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1806.7
28867_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1807
EIAR_140_1346,38.03114,10.20971,2021,EIAR,Teff,NPSZnB,92,30.1,0,1807.407407
28424_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1807.692
28804_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1807.7
29747_39.151432_8.86859,39.151432,8.86859,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1808
ARARI_70_986,39.04192,9.78765,2021,ARARI,Teff,NPSZnB,120,30.1,0,1808.333333
14862_38.24947_10.297861,38.24947,10.297861,2003,P_calibration NSRC,Teff,NP,138,40.17467249,0,1808.888889
14910_38.210254_10.327055,38.210254,10.327055,2003,P_calibration NSRC,Teff,NP,138,60.26200873,0,1808.888889
15126_38.207753_10.312908,38.207753,10.312908,2003,P_calibration NSRC,Teff,NP,138,60.26200873,0,1810
20020_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,PK,0,55,75,1810
28628_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1810
A-F6_550,39.529324,8.973411,2020,4R Solutions Project,Teff,NP,75,40,0,1810
29358_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1810.256
EIAR_148_1564,37.69105,8.32712,2021,EIAR,Teff,NPKSZnB,75,25,49.8,1810.416667
8905_37.262995_9.432063,37.262995,9.432063,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,46,15.72052402,0,1810.7
16731_36.869468_11.585774,36.869468,11.585774,2007,P_calibration NSRC,Teff,NP,138,20.08733624,0,1811.111111
16788_36.916492_11.589465,36.916492,11.589465,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1811.111111
29047_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1811.28
28836_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1811.5
22390_39.014256_14.421865,39.014256,14.421865,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1812
22534_39.014256_14.421865,39.014256,14.421865,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1812
15054_38.232731_10.325386,38.232731,10.325386,2003,P_calibration NSRC,Teff,NP,138,60.26200873,0,1812.222222
9090_38.839432_6.555624,38.839432,6.555624,2015,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1812.5
9171_37.850802_5.430353,37.850802,5.430353,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,14.84716157,0,1812.5
9177_37.845597_5.44183,37.845597,5.44183,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,1812.5
9190_37.861571_5.428475,37.861571,5.428475,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,1812.5
28914_38.905523_8.65667,38.905523,8.65667,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1812.5
OARI_110_3564,39.18378,8.57778,2021,OARI,Teff,NPSZnB,69,20.1,0,1812.5
OARI_94_4155,36.10903,8.50592,2021,OARI,Teff,Control,0,0,0,1812.5
29627_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1813
29213_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1813.1
EIAR_159_1879,38.938,8.803,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1813.333333
EIAR_160_1911,39.054,8.785,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1813.333333
EIAR_164_2031,38.752,8.8549,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1813.333333
9076_38.860366_6.581061,38.860366,6.581061,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,1814.375
EIAR_146_1512,37.71237,8.281054,2021,EIAR,Teff,NPKSZnB,75,25,49.8,1814.375
14886_38.199687_10.320712,38.199687,10.320712,2003,P_calibration NSRC,Teff,NP,92,10.04366812,0,1814.444444
14977_38.220756_10.330885,38.220756,10.330885,2003,P_calibration NSRC,Teff,NP,92,40.17467249,0,1814.444444
29322_38.905523_8.65667,38.905523,8.65667,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1814.5
29301_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1815
EIAR_149_1603,37.88923,8.41303,2021,EIAR,Teff,NPSZnB,75,25,0,1815.268519
DZ-EIAR-1_4597,39.31,8.87,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1816.8
EIAR_174_2335,38.10381,9.00244,2021,EIAR,Teff,NKSZnB,92,0,49.8,1817.5
22911_36.956435_12.233086,36.956435,12.233086,2017,SG 2000,Teff,NPS,69.6,16.59,0,1818
EIAR_136_1214,37.98946,10.22259,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1818.055556
EIAR_136_1223,37.98946,10.22259,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1818.055556
28521_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1818.205128
EIAR_148_1583,37.69105,8.32712,2021,EIAR,Teff,NP,75,25,0,1818.229167
28871_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,74.38,1818.75
28877_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,74.38,1819.5
8945_38.137754_10.54269,38.137754,10.54269,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,93,22.70742358,24.79338843,1820
29730_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1820
EIAR_159_1893,38.938,8.803,2021,EIAR,Teff,NP,92,30.1,0,1820
EIAR_200_3106,38.972,8.324,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1820
EIAR_208_3348,38.959,8.327,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1820
29966_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,59.50413223,1820.25641
ARARI_68_929,39.1955,9.79742,2021,ARARI,Teff,NKSZnB,120,0,49.8,1820.833333
1555_163,37.837333,7.4547,2020,SARI,Teff,NPKSZnB,80,24.9,46.5,1821
29961_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1821.538462
OARI_100_3423,37.377,9.526,2021,OARI,Teff,NP,69,20.1,0,1821.935357
9221_38.719741_14.009657,38.719741,14.009657,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,1822.222
28028_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPSZnB,92,30.13,0,1822.222222
28150_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1822.222222
OARI_97_4224,38.50186,9.3646,2021,OARI,Teff,NPKSZn,92,30.1,49.8,1822.222222
OARI_97_4222,38.50186,9.3646,2021,OARI,Teff,NPKSZn,92,30.1,49.8,1822.222222
OARI_97_4240,38.50186,9.3646,2021,OARI,Teff,NP,92,30.1,0,1822.222222
OARI_97_4241,38.50186,9.3646,2021,OARI,Teff,NP,92,30.1,0,1822.222222
16052_37.622915_8.30638,37.622915,8.30638,1996,P_calibration NSRC,Teff,P,0,40.17467249,0,1822.222222
16682_36.912651_11.542521,36.912651,11.542521,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1822.222222
29233_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1822.25
28164_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1822.3
EIAR_157_1819,38.938,8.814,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1822.916667
